date,platform,text,sentiment
1597708328033,google,One of the iconic sculptures in the entire city!,positive
1597626737375,google,It's very nice during the morning and afternoon hours for the family but after dark it's a little sketchy,positive
1597629320243,google,Its nice.  🌊❤,positive
1597659933865,google,Cool spot to chill,positive
1597736651844,google,10/10 fat kids in water,neutral
1597752179443,google,Beautiful,positive
1597782492555,google,"(Translated by Google) You have a pleasant time, maybe 30 min, to clear your mind, especially if you are in the city center. The negative part is that there is a lot of traffic around the park and after a while you want to leave, it is not like a normal park, but to rest your legs for a moment is fine. Now, the fountain in the center is fun especially in summer.

(Original)
Se pasa un rato agradable, quizás 30 min, para despejar un rato, sobre todo si estás en el centro de la ciudad. La parte negativa es que pasa mucho tráfico alrededor del parque y luego de un rato deseas irte, no es como un parque normal, pero para descansar un momento las piernas está bien. Ahora si, la fuente del centro resulta divertida sobre todo en verano.",neutral
1597963308931,google,Cool place with cool statue 😎,positive
1597935839776,google,"Quiet, clean and peaceful.",positive
1597933451029,google,Center philadelphia,neutral
1597972028563,google,Great park,positive
1598096355538,google,Kind of disappointed with the city when it comes to this park. It seems to have become another hang out spot for the city's homeless. Also lots of people want to take the same pictures. When we went there were two girls taking thousands of pictures of themselves while others were waiting.,negative
1598199209878,google,Beautiful place.,positive
1598215799401,google,I work there...,neutral
1598219408684,google,"(Translated by Google) ❤️

(Original)
❤️",positive
1598308205479,google,Love it! I got proposed there and it was romantic,positive
1598390458201,google,Beautiful,positive
1598405583035,google,"(Translated by Google) Place to clear your mind is beautiful and this place is famous to go to take photos. The disadvantage is the parking spaces, sometimes it is difficult to park on the street without having to pay as much as in a private parking lot. You have kiosks so if you are lucky to get public parking, do it without major problem

(Original)
Lugar para despejar la mente es bonito y este lugar es famoso para ir a tirarse fotos. La desventaja son los parqueos aveces es dificil porder estacionar en la calle sin tener que pagar tanto como en un parqueo privado. Tienes kioscos para si tienes suerte de conseguir estacionamiento publico lo hagas sin mayor problema",positive
1598555443497,google,"Nice fountains, still I wish it was a little bit bigger.",positive
1598547389302,google,Beautiful park to walk around in philly,positive
1598552778201,google,This is one of the must visit places in Philly.,positive
1598578725418,google,Really nice place to walk by,positive
1598576217790,google,"(Translated by Google) I really liked the city

(Original)
Me gustó mucho la cuidad",positive
1598650819950,google,"(Translated by Google) Excellent

(Original)
Excelente",positive
1598740742138,google,"Good open spot for great photo ops with the newly refurbished ""Love"" sculpture. From this vantage point, you get a great line of sight through to the Philadelphia Art Museum.

During the holiday season (Thanksgiving thru Christmas) the space becomes part of the Christmas Village, where the other half can be found across the street at City Hall's Dilworth Plaza.",positive
1598661008484,google,Great park👍🏽👌🏽,positive
1598710841823,google,Amazing spray ground!,positive
1598815274651,google,Something different...,neutral
1598904847433,google,Iwas beautiful and nice,positive
1599149022615,google,I wish this memorable masterpiece will return to its original size.,positive
1599240764559,google,"Nice vibe. Sprinklers, beautiful old buildings. Just around the corner from the world's biggest pipe organ in Macy's and the beautiful city hall.",positive
1599245152147,google,"1 on the best places  to take in the "" philly feel"" ...go there you'll feel IT",positive
1599236876423,google,It's beautiful,positive
1599324454829,google,Very scenic area next to city hall and spacious during these distancing times,positive
1599329060427,google,"Easy to get to, nice visitors attraction",positive
1599435207706,google,This is a clean open park. It's late summer so the flowers are somewhat in bloom. Park is in a fantastic location of town where old meets new.,positive
1599431444686,google,"its been 5 years and i need me a dose of LOVE!!!! THIS PLACE .....is PHILLY°°
lots of ALL KIND OF PEOPLE!!!!
A MUST SEE AND MUST DO!!!",positive
1599494605901,google,Always wanted to stop here for a photo op.  Perfect spot!,positive
1599500817549,google,"Cool place to take photos, as for me I got some popeyes and sat next to the fountains 😁",positive
1599477213111,google,"I love this park, it is so beautiful inside the city and has water fountains the kids can play in",positive
1599535590927,google,I visit Philly 2-3 times a year.  This is my self care. Always a great time!,positive
1599531665213,google,I loved it but there was homeless people sleeping everywhere in the park,positive
1599526830460,google,Very clean,positive
1599693520502,google,Awesome place,positive
1599743636477,google,Beautiful place to go and enjoy.,positive
1599696860526,google,It's not a place I would go to for anything other than pictures in front of the love signe,negative
1599752666677,google,"(Translated by Google) They have it very well taken care of ... the image of love, the fountain, gardens, etc ...

(Original)
Lo tienen muy bien cuidado..la imagen de love, la fuente,jardines, etc...",positive
1599794321642,google,Awesome buildings,positive
1599972556788,google,Love Park is absolutely gorgeous and is a must-see if you are visiting Philadelphia. No trip to Philadelphia is complete without a picture in front of the Love statue!,positive
1600022367444,google,"(Translated by Google) Rest stop ❤️ photo up

(Original)
Rest stop ❤️ photo opp",positive
1600116112115,google,It's a part of my life growing up and respecting the things in life that deserve it.,positive
1600068244951,google,Pretty!,positive
1600163949732,google,The tents,neutral
1600227423953,google,It was okay,neutral
1600364651503,google,"It's so different now, it needs trees and things with a little roof.",neutral
1600446922039,google,"As always beautiful, clean, and filled with people who are excited about the spot.",positive
